ExperimentName,Subject,Session,Clock.Information,DataFile.Basename,Display.RefreshRate,ExperimentVersion,Group,R1Color[Session],R2Color[Session],R3Color[Session],R4Color[Session],R5Color[Session],R6Color[Session],R7Color[Session],R8Color[Session],R9Color[Session],RandomSeed,RuntimeVersion,SessionDate,SessionStartDateTimeUtc,SessionTime,StudioVersion,Block,DAL,DIA,DIC,DJG,IA_Index,ListQues,ListSess,ListSess.Cycle,ListSess.Sample,other1,other2,other3,other4,other5,other6,other7,other8,other9,otherScore,Procedure,R0Color,R1Color[Block],R2Color[Block],R3Color[Block],R4Color[Block],R5Color[Block],R6Color[Block],R7Color[Block],R8Color[Block],R9Color[Block],RespDur,Running,SlideTarget.ACC,SlideTarget.CRESP,SlideTarget.DurationError,SlideTarget.OnsetDelay,SlideTarget.OnsetTime,SlideTarget.RESP,SlideTarget.RT,SlideTarget.RTTime,SVO_angle,SVO_type,Trialnum,version,you1,you2,you3,you4,you5,you6,you7,you8,you9,yourScore
SVO,80,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-06T07:46:07Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215302</Frequency><Timestamp dt:dt=""r8"">81283093617</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-06T07:46:07Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-80-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,-320647032,2.0.10.182,12-06-2020,2020/12/6 7:46,15:46:07,2.0.10.92,13,,,,,,13,1,2,13,100,94,88,81,75,69,63,56,50,,ProcTrial,,black,black,black,black,black,black,cyan,black,black,-5055,ListSess,0,,-999999,67,124633,7,8555,133188,,,13,2,50,56,63,69,75,81,88,94,100,
SVO,80,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-06T07:46:07Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215302</Frequency><Timestamp dt:dt=""r8"">81283093617</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-06T07:46:07Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-80-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,-320647032,2.0.10.182,12-06-2020,2020/12/6 7:46,15:46:07,2.0.10.92,14,,,,,,14,1,2,14,90,91,93,94,95,96,98,99,100,,ProcTrial,,black,black,cyan,black,black,black,black,black,black,-2871,ListSess,0,,-999999,67,134249,3,6371,140620,,,14,2,100,96,93,89,85,81,78,74,70,
SVO,80,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-06T07:46:07Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215302</Frequency><Timestamp dt:dt=""r8"">81283093617</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-06T07:46:07Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-80-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,-320647032,2.0.10.182,12-06-2020,2020/12/6 7:46,15:46:07,2.0.10.92,15,0.5555556,5.56E-02,0.4444444,0.2916667,999,15,1,2,15,100,94,88,81,75,69,63,56,50,62.33333,ProcTrial,,black,black,black,cyan,black,black,black,black,black,-2681,ListSess,0,,-999999,66,141431,4,6181,147612,0.3999999,3,15,2,90,91,93,94,95,96,98,99,100,80.83334
SVO,81,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-06T08:59:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215302</Frequency><Timestamp dt:dt=""r8"">95517545066</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-06T08:59:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-81-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,1028883229,2.0.10.182,12-06-2020,2020/12/6 8:59,16:59:54,2.0.10.92,1,,,,,,1,1,2,1,85,76,68,59,50,41,33,24,15,,ProcTrial,,cyan,black,black,black,black,black,black,black,black,-15527,ListSess,0,,-999999,66,36673,1,19027,55700,,,1,1,85,85,85,85,85,85,85,85,85,
SVO,81,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-06T08:59:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215302</Frequency><Timestamp dt:dt=""r8"">95517545066</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-06T08:59:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-81-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,1028883229,2.0.10.182,12-06-2020,2020/12/6 8:59,16:59:54,2.0.10.92,2,,,,,,2,1,2,2,15,19,24,28,33,37,41,46,50,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,-905,ListSess,0,,-999999,67,63671,9,4405,68076,,,2,1,85,87,89,91,93,94,96,98,100,
SVO,81,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-06T08:59:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215302</Frequency><Timestamp dt:dt=""r8"">95517545066</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-06T08:59:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-81-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,1028883229,2.0.10.182,12-06-2020,2020/12/6 8:59,16:59:54,2.0.10.92,3,,,,,,3,1,2,3,100,98,96,94,93,91,89,87,85,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,-5091,ListSess,0,,-999999,84,70604,9,8591,79195,,,3,1,50,54,59,63,68,72,76,81,85,
SVO,81,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-06T08:59:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215302</Frequency><Timestamp dt:dt=""r8"">95517545066</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-06T08:59:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-81-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,1028883229,2.0.10.182,12-06-2020,2020/12/6 8:59,16:59:54,2.0.10.92,4,,,,,,4,1,2,4,100,89,79,68,58,47,36,26,15,,ProcTrial,black,black,black,black,cyan,black,black,black,black,black,2476,ListSess,0,,-999999,88,97435,4,1024,98459,,,4,1,50,54,59,63,68,72,76,81,85,
SVO,81,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-06T08:59:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215302</Frequency><Timestamp dt:dt=""r8"">95517545066</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-06T08:59:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-81-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,1028883229,2.0.10.182,12-06-2020,2020/12/6 8:59,16:59:54,2.0.10.92,5,,,,,,5,1,2,5,50,56,63,69,75,81,88,94,100,,ProcTrial,,black,black,black,cyan,black,black,black,black,black,-11449,ListSess,0,,-999999,67,100085,4,14949,115034,,,5,1,100,94,88,81,75,69,63,56,50,
SVO,81,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-06T08:59:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215302</Frequency><Timestamp dt:dt=""r8"">95517545066</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-06T08:59:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-81-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,1028883229,2.0.10.182,12-06-2020,2020/12/6 8:59,16:59:54,2.0.10.92,6,,,,,,6,1,2,6,50,54,59,63,68,72,76,81,85,,ProcTrial,,black,black,black,black,black,cyan,black,black,black,-7780,ListSess,0,,-999999,66,116266,6,11280,127546,,,6,1,100,98,96,94,93,91,89,87,85,
SVO,81,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-06T08:59:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215302</Frequency><Timestamp dt:dt=""r8"">95517545066</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-06T08:59:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-81-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,1028883229,2.0.10.182,12-06-2020,2020/12/6 8:59,16:59:54,2.0.10.92,7,,,,,,7,1,2,7,50,56,63,69,75,81,88,94,100,,ProcTrial,,black,black,black,black,cyan,black,black,black,black,-11545,ListSess,0,,-999999,66,128565,5,15045,143610,,,7,2,100,96,93,89,85,81,78,74,70,
SVO,81,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-06T08:59:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215302</Frequency><Timestamp dt:dt=""r8"">95517545066</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-06T08:59:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-81-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,1028883229,2.0.10.182,12-06-2020,2020/12/6 8:59,16:59:54,2.0.10.92,8,,,,,,8,1,2,8,100,99,98,96,95,94,93,91,90,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,-575,ListSess,0,,-999999,66,144647,9,4075,148722,,,8,2,90,91,93,94,95,96,98,99,100,
SVO,81,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-06T08:59:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215302</Frequency><Timestamp dt:dt=""r8"">95517545066</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-06T08:59:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-81-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,1028883229,2.0.10.182,12-06-2020,2020/12/6 8:59,16:59:54,2.0.10.92,9,,,,,,9,1,2,9,70,74,78,81,85,89,93,96,100,,ProcTrial,,cyan,black,black,black,black,black,black,black,black,-431,ListSess,0,,-999999,83,150430,1,3931,154361,,,9,2,100,94,88,81,75,69,63,56,50,
SVO,81,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-06T08:59:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215302</Frequency><Timestamp dt:dt=""r8"">95517545066</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-06T08:59:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-81-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,1028883229,2.0.10.182,12-06-2020,2020/12/6 8:59,16:59:54,2.0.10.92,10,,,,,,10,1,2,10,70,74,78,81,85,89,93,96,100,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,-4049,ListSess,0,,-999999,66,156663,9,7549,164212,,,10,2,100,99,98,96,95,94,93,91,90,
SVO,81,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-06T08:59:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215302</Frequency><Timestamp dt:dt=""r8"">95517545066</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-06T08:59:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-81-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,1028883229,2.0.10.182,12-06-2020,2020/12/6 8:59,16:59:54,2.0.10.92,11,,,,,,11,1,2,11,100,96,93,89,85,81,78,74,70,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,-981,ListSess,0,,-999999,67,165696,9,4481,170177,,,11,2,70,74,78,81,85,89,93,96,100,
SVO,81,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-06T08:59:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215302</Frequency><Timestamp dt:dt=""r8"">95517545066</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-06T08:59:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-81-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,1028883229,2.0.10.182,12-06-2020,2020/12/6 8:59,16:59:54,2.0.10.92,12,,,,,,12,1,2,12,100,99,98,96,95,94,93,91,90,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,750,ListSess,0,,-999999,66,170995,9,2750,173745,,,12,2,50,56,63,69,75,81,88,94,100,
SVO,81,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-06T08:59:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215302</Frequency><Timestamp dt:dt=""r8"">95517545066</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-06T08:59:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-81-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,1028883229,2.0.10.182,12-06-2020,2020/12/6 8:59,16:59:54,2.0.10.92,13,,,,,,13,1,2,13,100,94,88,81,75,69,63,56,50,,ProcTrial,,black,black,black,black,black,black,cyan,black,black,-1990,ListSess,0,,-999999,67,175695,7,5490,181185,,,13,2,50,56,63,69,75,81,88,94,100,
SVO,81,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-06T08:59:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215302</Frequency><Timestamp dt:dt=""r8"">95517545066</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-06T08:59:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-81-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,1028883229,2.0.10.182,12-06-2020,2020/12/6 8:59,16:59:54,2.0.10.92,14,,,,,,14,1,2,14,90,91,93,94,95,96,98,99,100,,ProcTrial,,cyan,black,black,black,black,black,black,black,black,-653,ListSess,0,,-999999,66,181944,1,4153,186097,,,14,2,100,96,93,89,85,81,78,74,70,
SVO,81,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-06T08:59:54Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215302</Frequency><Timestamp dt:dt=""r8"">95517545066</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-06T08:59:54Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-81-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,1028883229,2.0.10.182,12-06-2020,2020/12/6 8:59,16:59:54,2.0.10.92,15,0.6944444,0.2777778,0.3055556,8.33E-02,0.7692308,15,1,2,15,100,94,88,81,75,69,63,56,50,71.5,ProcTrial,,cyan,black,black,black,black,black,black,black,black,-511,ListSess,0,,-999999,65,187477,1,4011,191488,0.6292683,2,15,2,90,91,93,94,95,96,98,99,100,84.16666
SVO,82,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-06T09:51:26Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215302</Frequency><Timestamp dt:dt=""r8"">105460828583</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-06T09:51:26Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-82-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,-1912746796,2.0.10.182,12-06-2020,2020/12/6 9:51,17:51:27,2.0.10.92,1,,,,,,1,1,2,1,85,76,68,59,50,41,33,24,15,,ProcTrial,,cyan,black,black,black,black,black,black,black,black,-9688,ListSess,0,,-999999,66,29123,1,13188,42311,,,1,1,85,85,85,85,85,85,85,85,85,
SVO,82,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-06T09:51:26Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215302</Frequency><Timestamp dt:dt=""r8"">105460828583</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-06T09:51:26Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-82-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,-1912746796,2.0.10.182,12-06-2020,2020/12/6 9:51,17:51:27,2.0.10.92,2,,,,,,2,1,2,2,15,19,24,28,33,37,41,46,50,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,-2138,ListSess,0,,-999999,66,44105,9,5638,49743,,,2,1,85,87,89,91,93,94,96,98,100,
SVO,82,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-06T09:51:26Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215302</Frequency><Timestamp dt:dt=""r8"">105460828583</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-06T09:51:26Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-82-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,-1912746796,2.0.10.182,12-06-2020,2020/12/6 9:51,17:51:27,2.0.10.92,3,,,,,,3,1,2,3,100,98,96,94,93,91,89,87,85,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,-5390,ListSess,0,,-999999,67,51005,9,8890,59895,,,3,1,50,54,59,63,68,72,76,81,85,
SVO,82,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-06T09:51:26Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215302</Frequency><Timestamp dt:dt=""r8"">105460828583</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-06T09:51:26Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-82-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,-1912746796,2.0.10.182,12-06-2020,2020/12/6 9:51,17:51:27,2.0.10.92,4,,,,,,4,1,2,4,100,89,79,68,58,47,36,26,15,,ProcTrial,,black,black,black,black,black,black,cyan,black,black,-904,ListSess,0,,-999999,67,60971,7,4404,65375,,,4,1,50,54,59,63,68,72,76,81,85,
SVO,82,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-06T09:51:26Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215302</Frequency><Timestamp dt:dt=""r8"">105460828583</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-06T09:51:26Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-82-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,-1912746796,2.0.10.182,12-06-2020,2020/12/6 9:51,17:51:27,2.0.10.92,5,,,,,,5,1,2,5,50,56,63,69,75,81,88,94,100,,ProcTrial,,black,black,black,black,cyan,black,black,black,black,-8997,ListSess,0,,-999999,66,66653,5,12497,79150,,,5,1,100,94,88,81,75,69,63,56,50,
SVO,82,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-06T09:51:26Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215302</Frequency><Timestamp dt:dt=""r8"">105460828583</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-06T09:51:26Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-82-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,-1912746796,2.0.10.182,12-06-2020,2020/12/6 9:51,17:51:27,2.0.10.92,6,,,,,,6,1,2,6,50,54,59,63,68,72,76,81,85,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,-5223,ListSess,0,,-999999,67,80219,9,8723,88942,,,6,1,100,98,96,94,93,91,89,87,85,
SVO,82,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2020-12-06T09:51:26Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3215302</Frequency><Timestamp dt:dt=""r8"">105460828583</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2020-12-06T09:51:26Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-82-1,60.005,1.0.0.11,1,black,black,black,black,black,black,black,black,black,-1912746796,2.0.10.182,12-06-2020,2020/12/6 9:51,17:51:27,2.0.10.92,7,,,,,,7,1,2,7,50,56,63,69,75,81,88,94,100,,ProcTrial,,black,black,black,black,cyan,black,black,black,black,-1701,ListSess,0,,-999999,67,89885,5,5201,95086,,,7,2,100,96,93,89,85,81,78,74,70,
