ExperimentName,Subject,Session,Clock.Information,DataFile.Basename,Display.RefreshRate,ExperimentVersion,Group,R1Color[Session],R2Color[Session],R3Color[Session],R4Color[Session],R5Color[Session],R6Color[Session],R7Color[Session],R8Color[Session],R9Color[Session],RandomSeed,RuntimeVersion,SessionDate,SessionStartDateTimeUtc,SessionTime,StudioVersion,Block,DAL,DIA,DIC,DJG,IA_Index,ListQues,ListSess,ListSess.Cycle,ListSess.Sample,other1,other2,other3,other4,other5,other6,other7,other8,other9,otherScore,Procedure,R0Color,R1Color[Block],R2Color[Block],R3Color[Block],R4Color[Block],R5Color[Block],R6Color[Block],R7Color[Block],R8Color[Block],R9Color[Block],RespDur,Running,SlideFB.ACC,SlideFB.CRESP,SlideFB.DurationError,SlideFB.OnsetDelay,SlideFB.OnsetTime,SlideFB.RESP,SlideFB.RT,SlideFB.RTTime,SlideTarget.ACC,SlideTarget.CRESP,SlideTarget.DurationError,SlideTarget.OnsetDelay,SlideTarget.OnsetTime,SlideTarget.RESP,SlideTarget.RT,SlideTarget.RTTime,SVO_angle,SVO_type,Trialnum,version,you1,you2,you3,you4,you5,you6,you7,you8,you9,yourScore
SVO,1031,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-02-25T11:10:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312675</Frequency><Timestamp dt:dt=""r8"">53596710456</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-02-25T11:10:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-1031-1,59.893,1.0.0.31,1,black,black,black,black,black,black,black,black,black,2057728367,2.0.10.182,02-25-2021,2021/2/25 11:10,19:10:10,2.0.10.92,14,,,,,,14,1,2,14,90,91,93,94,95,96,98,99,100,,ProcTrial,,black,black,cyan,black,black,black,black,black,black,-1007,ListSess,0,,-999999,117,142758,{SPACE},300,143058,0,,-999999,101,138133,3,4507,142640,,,14,2,100,96,93,89,85,81,78,74,70,
SVO,1031,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-02-25T11:10:10Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312675</Frequency><Timestamp dt:dt=""r8"">53596710456</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-02-25T11:10:10Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-1031-1,59.893,1.0.0.31,1,black,black,black,black,black,black,black,black,black,2057728367,2.0.10.182,02-25-2021,2021/2/25 11:10,19:10:10,2.0.10.92,15,0.5833333,8.33E-02,0.4166667,0.3333333,0.2,15,1,2,15,100,94,88,81,75,69,63,56,50,73.33334,ProcTrial,,black,cyan,black,black,black,black,black,black,black,-2741,ListSess,0,,-999999,120,150021,{SPACE},796,150817,0,,-999999,85,143660,2,6241,149901,0.7216495,2,15,2,90,91,93,94,95,96,98,99,100,82.33334
SVO,1041,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-02-25T09:54:34Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312675</Frequency><Timestamp dt:dt=""r8"">38570152674</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-02-25T09:54:34Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-1041-1,59.892,1.0.0.30,1,black,black,black,black,black,black,black,black,black,-83918125,2.0.10.182,02-25-2021,2021/2/25 9:54,17:54:34,2.0.10.92,1,,,,,,1,1,2,1,85,76,68,59,50,41,33,24,15,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,-5858,ListSess,0,,-999999,126,54371,{SPACE},3608,57979,0,,-999999,134,44887,9,9358,54245,,,1,1,85,85,85,85,85,85,85,85,85,
SVO,1041,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-02-25T09:54:34Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312675</Frequency><Timestamp dt:dt=""r8"">38570152674</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-02-25T09:54:34Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-1041-1,59.892,1.0.0.30,1,black,black,black,black,black,black,black,black,black,-83918125,2.0.10.182,02-25-2021,2021/2/25 9:54,17:54:34,2.0.10.92,2,,,,,,2,1,2,2,15,19,24,28,33,37,41,46,50,,ProcTrial,black,cyan,black,black,black,black,black,black,black,black,2051,ListSess,0,,-999999,119,78932,{SPACE},689,79621,0,,-999999,105,77363,1,1449,78812,,,2,1,85,87,89,91,93,94,96,98,100,
SVO,1041,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-02-25T09:54:34Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312675</Frequency><Timestamp dt:dt=""r8"">38570152674</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-02-25T09:54:34Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-1041-1,59.892,1.0.0.30,1,black,black,black,black,black,black,black,black,black,-83918125,2.0.10.182,02-25-2021,2021/2/25 9:54,17:54:34,2.0.10.92,3,,,,,,3,1,2,3,100,98,96,94,93,91,89,87,85,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,-3612,ListSess,0,,-999999,117,87464,{SPACE},1050,88514,0,,-999999,101,80234,9,7112,87346,,,3,1,50,54,59,63,68,72,76,81,85,
SVO,1041,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-02-25T09:54:34Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312675</Frequency><Timestamp dt:dt=""r8"">38570152674</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-02-25T09:54:34Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-1041-1,59.892,1.0.0.30,1,black,black,black,black,black,black,black,black,black,-83918125,2.0.10.182,02-25-2021,2021/2/25 9:54,17:54:34,2.0.10.92,4,,,,,,4,1,2,4,100,89,79,68,58,47,36,26,15,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,-11840,ListSess,0,,-999999,120,104595,{SPACE},1074,105669,0,,-999999,101,89134,9,15340,104474,,,4,1,50,54,59,63,68,72,76,81,85,
SVO,1041,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-02-25T09:54:34Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312675</Frequency><Timestamp dt:dt=""r8"">38570152674</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-02-25T09:54:34Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-1041-1,59.892,1.0.0.30,1,black,black,black,black,black,black,black,black,black,-83918125,2.0.10.182,02-25-2021,2021/2/25 9:54,17:54:34,2.0.10.92,5,,,,,,5,1,2,5,50,56,63,69,75,81,88,94,100,,ProcTrial,,black,black,black,black,cyan,black,black,black,black,-3471,ListSess,0,,-999999,91,113327,{SPACE},689,114016,0,,-999999,85,106265,5,6971,113236,,,5,1,100,94,88,81,75,69,63,56,50,
SVO,1041,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-02-25T09:54:34Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312675</Frequency><Timestamp dt:dt=""r8"">38570152674</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-02-25T09:54:34Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-1041-1,59.892,1.0.0.30,1,black,black,black,black,black,black,black,black,black,-83918125,2.0.10.182,02-25-2021,2021/2/25 9:54,17:54:34,2.0.10.92,6,,,,,,6,1,2,6,50,54,59,63,68,72,76,81,85,,ProcTrial,,cyan,black,black,black,black,black,black,black,black,-3962,ListSess,0,,-999999,117,122193,{SPACE},790,122983,0,,-999999,85,114613,1,7462,122075,,,6,1,100,98,96,94,93,91,89,87,85,
SVO,1041,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-02-25T09:54:34Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312675</Frequency><Timestamp dt:dt=""r8"">38570152674</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-02-25T09:54:34Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-1041-1,59.892,1.0.0.30,1,black,black,black,black,black,black,black,black,black,-83918125,2.0.10.182,02-25-2021,2021/2/25 9:54,17:54:34,2.0.10.92,7,,,,,,7,1,2,7,50,56,63,69,75,81,88,94,100,,ProcTrial,,cyan,black,black,black,black,black,black,black,black,-3538,ListSess,0,,-999999,91,130725,{SPACE},829,131554,0,,-999999,101,123596,1,7038,130634,,,7,2,100,96,93,89,85,81,78,74,70,
SVO,1041,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-02-25T09:54:34Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312675</Frequency><Timestamp dt:dt=""r8"">38570152674</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-02-25T09:54:34Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-1041-1,59.892,1.0.0.30,1,black,black,black,black,black,black,black,black,black,-83918125,2.0.10.182,02-25-2021,2021/2/25 9:54,17:54:34,2.0.10.92,8,,,,,,8,1,2,8,100,99,98,96,95,94,93,91,90,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,-2896,ListSess,0,,-999999,114,138689,{SPACE},1221,139910,0,,-999999,101,132178,9,6396,138574,,,8,2,90,91,93,94,95,96,98,99,100,
SVO,1041,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-02-25T09:54:34Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312675</Frequency><Timestamp dt:dt=""r8"">38570152674</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-02-25T09:54:34Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-1041-1,59.892,1.0.0.30,1,black,black,black,black,black,black,black,black,black,-83918125,2.0.10.182,02-25-2021,2021/2/25 9:54,17:54:34,2.0.10.92,9,,,,,,9,1,2,9,70,74,78,81,85,89,93,96,100,,ProcTrial,,cyan,black,black,black,black,black,black,black,black,-2030,ListSess,0,,-999999,96,146136,{SPACE},802,146938,0,,-999999,84,140509,1,5530,146039,,,9,2,100,94,88,81,75,69,63,56,50,
SVO,1041,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-02-25T09:54:34Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312675</Frequency><Timestamp dt:dt=""r8"">38570152674</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-02-25T09:54:34Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-1041-1,59.892,1.0.0.30,1,black,black,black,black,black,black,black,black,black,-83918125,2.0.10.182,02-25-2021,2021/2/25 9:54,17:54:34,2.0.10.92,10,,,,,,10,1,2,10,70,74,78,81,85,89,93,96,100,,ProcTrial,,black,cyan,black,black,black,black,black,black,black,2365,ListSess,0,,-999999,117,148791,{SPACE},513,149304,0,,-999999,85,147539,2,1135,148674,,,10,2,100,99,98,96,95,94,93,91,90,
SVO,1041,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-02-25T09:54:34Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312675</Frequency><Timestamp dt:dt=""r8"">38570152674</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-02-25T09:54:34Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-1041-1,59.892,1.0.0.30,1,black,black,black,black,black,black,black,black,black,-83918125,2.0.10.182,02-25-2021,2021/2/25 9:54,17:54:34,2.0.10.92,11,,,,,,11,1,2,11,100,96,93,89,85,81,78,74,70,,ProcTrial,,black,black,cyan,black,black,black,black,black,black,3064,ListSess,0,,-999999,115,150477,{SPACE},1361,151838,0,,-999999,101,149926,3,436,150362,,,11,2,70,74,78,81,85,89,93,96,100,
SVO,1041,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-02-25T09:54:34Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312675</Frequency><Timestamp dt:dt=""r8"">38570152674</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-02-25T09:54:34Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-1041-1,59.892,1.0.0.30,1,black,black,black,black,black,black,black,black,black,-83918125,2.0.10.182,02-25-2021,2021/2/25 9:54,17:54:34,2.0.10.92,12,,,,,,12,1,2,12,100,99,98,96,95,94,93,91,90,,ProcTrial,black,black,black,black,black,black,black,black,black,cyan,-9107,ListSess,0,,-999999,116,173485,{SPACE},489,173974,0,,-999999,96,160762,9,12607,173369,,,12,2,50,56,63,69,75,81,88,94,100,
SVO,1041,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-02-25T09:54:34Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312675</Frequency><Timestamp dt:dt=""r8"">38570152674</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-02-25T09:54:34Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-1041-1,59.892,1.0.0.30,1,black,black,black,black,black,black,black,black,black,-83918125,2.0.10.182,02-25-2021,2021/2/25 9:54,17:54:34,2.0.10.92,13,,,,,,13,1,2,13,100,94,88,81,75,69,63,56,50,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,81,ListSess,0,,-999999,121,178127,{SPACE},309,178436,0,,-999999,101,174587,9,3419,178006,,,13,2,50,56,63,69,75,81,88,94,100,
SVO,1041,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-02-25T09:54:34Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312675</Frequency><Timestamp dt:dt=""r8"">38570152674</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-02-25T09:54:34Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-1041-1,59.892,1.0.0.30,1,black,black,black,black,black,black,black,black,black,-83918125,2.0.10.182,02-25-2021,2021/2/25 9:54,17:54:34,2.0.10.92,14,,,,,,14,1,2,14,90,91,93,94,95,96,98,99,100,,ProcTrial,,black,black,black,black,black,cyan,black,black,black,789,ListSess,0,,-999999,110,181884,{SPACE},332,182216,0,,-999999,101,179062,6,2711,181773,,,14,2,100,96,93,89,85,81,78,74,70,
SVO,1041,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-02-25T09:54:34Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312675</Frequency><Timestamp dt:dt=""r8"">38570152674</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-02-25T09:54:34Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-1041-1,59.892,1.0.0.30,1,black,black,black,black,black,black,black,black,black,-83918125,2.0.10.182,02-25-2021,2021/2/25 9:54,17:54:34,2.0.10.92,15,0.7222222,0.3888889,0.2777778,0.4166667,999,15,1,2,15,100,94,88,81,75,69,63,56,50,42.5,ProcTrial,,cyan,black,black,black,black,black,black,black,black,-746,ListSess,0,,-999999,112,187193,{SPACE},2573,189766,0,,-999999,101,182835,1,4246,187081,-0.2093023,3,15,2,90,91,93,94,95,96,98,99,100,85.83334
SVO,1051,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-02-25T08:16:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312675</Frequency><Timestamp dt:dt=""r8"">19078163039</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-02-25T08:16:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-1051-1,59.892,1.0.0.29,1,black,black,black,black,black,black,black,black,black,1898962657,2.0.10.182,02-25-2021,2021/2/25 8:16,16:16:30,2.0.10.92,1,,,,,,1,1,2,1,85,76,68,59,50,41,33,24,15,,ProcTrial,,cyan,black,black,black,black,black,black,black,black,-3346,ListSess,0,,-999999,115,21814,{SPACE},3008,24822,0,,-999999,135,14852,1,6846,21698,,,1,1,85,85,85,85,85,85,85,85,85,
SVO,1051,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-02-25T08:16:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312675</Frequency><Timestamp dt:dt=""r8"">19078163039</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-02-25T08:16:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-1051-1,59.892,1.0.0.29,1,black,black,black,black,black,black,black,black,black,1898962657,2.0.10.182,02-25-2021,2021/2/25 8:16,16:16:30,2.0.10.92,2,,,,,,2,1,2,2,15,19,24,28,33,37,41,46,50,,ProcTrial,,black,black,black,black,black,black,black,cyan,black,-12003,ListSess,0,,-999999,125,41065,{SPACE},933,41998,0,,-999999,101,25437,8,15503,40940,,,2,1,85,87,89,91,93,94,96,98,100,
SVO,1051,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-02-25T08:16:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312675</Frequency><Timestamp dt:dt=""r8"">19078163039</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-02-25T08:16:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-1051-1,59.892,1.0.0.29,1,black,black,black,black,black,black,black,black,black,1898962657,2.0.10.182,02-25-2021,2021/2/25 8:16,16:16:30,2.0.10.92,3,,,,,,3,1,2,3,100,98,96,94,93,91,89,87,85,,ProcTrial,,black,black,black,black,black,black,black,black,cyan,-4793,ListSess,0,,-999999,121,51033,{SPACE},6368,57401,0,,-999999,101,42618,9,8293,50911,,,3,1,50,54,59,63,68,72,76,81,85,
SVO,1051,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-02-25T08:16:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312675</Frequency><Timestamp dt:dt=""r8"">19078163039</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-02-25T08:16:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-1051-1,59.892,1.0.0.29,1,black,black,black,black,black,black,black,black,black,1898962657,2.0.10.182,02-25-2021,2021/2/25 8:16,16:16:30,2.0.10.92,4,,,,,,4,1,2,4,100,89,79,68,58,47,36,26,15,,ProcTrial,,black,black,black,cyan,black,black,black,black,black,-8699,ListSess,0,,-999999,107,70318,{SPACE},2201,72519,0,,-999999,101,58012,4,12199,70211,,,4,1,50,54,59,63,68,72,76,81,85,
SVO,1051,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-02-25T08:16:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312675</Frequency><Timestamp dt:dt=""r8"">19078163039</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-02-25T08:16:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-1051-1,59.892,1.0.0.29,1,black,black,black,black,black,black,black,black,black,1898962657,2.0.10.182,02-25-2021,2021/2/25 8:16,16:16:30,2.0.10.92,5,,,,,,5,1,2,5,50,56,63,69,75,81,88,94,100,,ProcTrial,,black,black,black,cyan,black,black,black,black,black,-9785,ListSess,0,,-999999,121,86547,{SPACE},344,86891,0,,-999999,101,73140,4,13285,86425,,,5,1,100,94,88,81,75,69,63,56,50,
SVO,1051,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-02-25T08:16:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312675</Frequency><Timestamp dt:dt=""r8"">19078163039</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-02-25T08:16:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-1051-1,59.892,1.0.0.29,1,black,black,black,black,black,black,black,black,black,1898962657,2.0.10.182,02-25-2021,2021/2/25 8:16,16:16:30,2.0.10.92,6,,,,,,6,1,2,6,50,54,59,63,68,72,76,81,85,,ProcTrial,black,black,black,black,black,black,black,black,black,cyan,1750,ListSess,0,,-999999,120,101925,{SPACE},354,102279,0,,-999999,114,100055,9,1750,101805,,,6,1,100,98,96,94,93,91,89,87,85,
SVO,1051,1,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-02-25T08:16:30Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3312675</Frequency><Timestamp dt:dt=""r8"">19078163039</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-02-25T08:16:30Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",SVO-1051-1,59.892,1.0.0.29,1,black,black,black,black,black,black,black,black,black,1898962657,2.0.10.182,02-25-2021,2021/2/25 8:16,16:16:30,2.0.10.92,7,,,,,,7,1,2,7,50,56,63,69,75,81,88,94,100,,ProcTrial,,black,black,black,black,black,cyan,black,black,black,-4454,ListSess,0,,-999999,111,110941,{SPACE},2877,113818,0,,-999999,84,102876,6,7954,110830,,,7,2,100,96,93,89,85,81,78,74,70,
