ExperimentName,Subject,SessionDate,choose,receivor,Wait2.RT,targettext,trail,sub,wave
part1_UG_gain_f_red_F,164,08-10-2021,接受,4.0,6246.0,3.0,24,sub-164,wave1
part1_UG_gain_f_red_F,164,08-10-2021,拒绝,1.0,1738.0,3.0,25,sub-164,wave1
part1_UG_gain_f_red_F,164,08-10-2021,接受,5.0,1824.0,3.0,26,sub-164,wave1
part1_UG_gain_f_red_F,164,08-10-2021,拒绝,2.0,1376.0,3.0,27,sub-164,wave1
part1_UG_gain_f_red_F,164,08-10-2021,拒绝,4.0,1708.0,3.0,28,sub-164,wave1
part1_UG_gain_f_red_F,164,08-10-2021,拒绝,1.0,4035.0,3.0,29,sub-164,wave1
part1_UG_gain_f_red_F,164,08-10-2021,接受,3.0,4209.0,3.0,30,sub-164,wave1
part1_UG_gain_f_red_F,164,08-10-2021,接受,3.0,3142.0,3.0,31,sub-164,wave1
part1_UG_gain_f_red_F,164,08-10-2021,接受,5.0,1474.0,5.0,32,sub-164,wave1
part1_UG_gain_f_red_F,164,08-10-2021,接受,1.0,15307.0,5.0,33,sub-164,wave1
part1_UG_gain_f_red_F,164,08-10-2021,接受,4.0,1688.0,3.0,34,sub-164,wave1
part1_UG_gain_f_red_F,164,08-10-2021,接受,2.0,1644.0,3.0,35,sub-164,wave1
part1_UG_gain_f_red_F,164,08-10-2021,拒绝,1.0,1576.0,3.0,36,sub-164,wave1
part1_UG_gain_f_red_F,164,08-10-2021,接受,5.0,1345.0,5.0,37,sub-164,wave1
part1_UG_gain_f_red_F,164,08-10-2021,接受,4.0,2893.0,3.0,38,sub-164,wave1
part1_UG_gain_f_red_F,164,08-10-2021,拒绝,2.0,1782.0,3.0,39,sub-164,wave1
part1_UG_gain_f_red_F,164,08-10-2021,接受,3.0,1953.0,5.0,40,sub-164,wave1
part2_UG_loss_f_red_F,164,08-10-2021,拒绝,-9.0,13265.0,3.0,1,sub-164,wave1
part2_UG_loss_f_red_F,164,08-10-2021,接受,-8.0,19432.0,4.0,2,sub-164,wave1
part2_UG_loss_f_red_F,164,08-10-2021,接受,-7.0,5475.0,3.0,3,sub-164,wave1
part2_UG_loss_f_red_F,164,08-10-2021,接受,-5.0,6198.0,5.0,4,sub-164,wave1
part2_UG_loss_f_red_F,164,08-10-2021,拒绝,-6.0,15698.0,3.0,5,sub-164,wave1
part2_UG_loss_f_red_F,164,08-10-2021,接受,-9.0,6171.0,3.0,6,sub-164,wave1
part2_UG_loss_f_red_F,164,08-10-2021,接受,-6.0,5635.0,3.0,7,sub-164,wave1
part2_UG_loss_f_red_F,164,08-10-2021,接受,-8.0,977.0,4.0,8,sub-164,wave1
part2_UG_loss_f_red_F,164,08-10-2021,接受,-5.0,2250.0,5.0,9,sub-164,wave1
part2_UG_loss_f_red_F,164,08-10-2021,接受,-7.0,588.0,5.0,10,sub-164,wave1
part2_UG_loss_f_red_F,164,08-10-2021,接受,-9.0,547.0,3.0,11,sub-164,wave1
part2_UG_loss_f_red_F,164,08-10-2021,接受,-5.0,245.0,3.0,12,sub-164,wave1
part2_UG_loss_f_red_F,164,08-10-2021,接受,-6.0,3795.0,5.0,13,sub-164,wave1
part2_UG_loss_f_red_F,164,08-10-2021,接受,-8.0,244.0,3.0,14,sub-164,wave1
part2_UG_loss_f_red_F,164,08-10-2021,接受,-7.0,804.0,5.0,15,sub-164,wave1
part2_UG_loss_f_red_F,164,08-10-2021,接受,-5.0,1088.0,4.0,16,sub-164,wave1
part2_UG_loss_f_red_F,164,08-10-2021,接受,-9.0,1697.0,5.0,17,sub-164,wave1
part2_UG_loss_f_red_F,164,08-10-2021,接受,-7.0,2544.0,5.0,18,sub-164,wave1
part2_UG_loss_f_red_F,164,08-10-2021,接受,-6.0,2971.0,5.0,19,sub-164,wave1
part2_UG_loss_f_red_F,164,08-10-2021,接受,-8.0,1363.0,5.0,20,sub-164,wave1
part2_UG_loss_f_red_F,164,08-10-2021,接受,-7.0,5231.0,3.0,21,sub-164,wave1
part2_UG_loss_f_red_F,164,08-10-2021,接受,-9.0,408.0,3.0,22,sub-164,wave1
part2_UG_loss_f_red_F,164,08-10-2021,接受,-6.0,570.0,3.0,23,sub-164,wave1
part2_UG_loss_f_red_F,164,08-10-2021,接受,-5.0,363.0,5.0,24,sub-164,wave1
part2_UG_loss_f_red_F,164,08-10-2021,接受,-8.0,1741.0,1.0,25,sub-164,wave1
part2_UG_loss_f_red_F,164,08-10-2021,接受,-6.0,4605.0,5.0,26,sub-164,wave1
part2_UG_loss_f_red_F,164,08-10-2021,接受,-7.0,4251.0,5.0,27,sub-164,wave1
part2_UG_loss_f_red_F,164,08-10-2021,接受,-5.0,2536.0,3.0,28,sub-164,wave1
part2_UG_loss_f_red_F,164,08-10-2021,接受,-8.0,1720.0,3.0,29,sub-164,wave1
part2_UG_loss_f_red_F,164,08-10-2021,接受,-9.0,1375.0,3.0,30,sub-164,wave1
part2_UG_loss_f_red_F,164,08-10-2021,接受,-8.0,1157.0,3.0,31,sub-164,wave1
part2_UG_loss_f_red_F,164,08-10-2021,接受,-9.0,188.0,3.0,32,sub-164,wave1
part2_UG_loss_f_red_F,164,08-10-2021,接受,-6.0,2728.0,1.0,33,sub-164,wave1
part2_UG_loss_f_red_F,164,08-10-2021,接受,-5.0,5952.0,3.0,34,sub-164,wave1
part2_UG_loss_f_red_F,164,08-10-2021,接受,-7.0,9025.0,3.0,35,sub-164,wave1
part2_UG_loss_f_red_F,164,08-10-2021,接受,-7.0,8720.0,3.0,36,sub-164,wave1
part2_UG_loss_f_red_F,164,08-10-2021,接受,-9.0,510.0,3.0,37,sub-164,wave1
part2_UG_loss_f_red_F,164,08-10-2021,接受,-6.0,307.0,3.0,38,sub-164,wave1
part2_UG_loss_f_red_F,164,08-10-2021,接受,-8.0,196.0,3.0,39,sub-164,wave1
part2_UG_loss_f_red_F,164,08-10-2021,接受,-5.0,91.0,1.0,40,sub-164,wave1
part1_UG_gain_f_red_F,138,07-03-2021,拒绝,2.0,5002.0,2.0,1,sub-138,wave1
part1_UG_gain_f_red_F,138,07-03-2021,拒绝,1.0,1663.0,1.0,2,sub-138,wave1
part1_UG_gain_f_red_F,138,07-03-2021,接受,3.0,9349.0,1.0,3,sub-138,wave1
part1_UG_gain_f_red_F,138,07-03-2021,接受,5.0,2835.0,4.0,4,sub-138,wave1
part1_UG_gain_f_red_F,138,07-03-2021,接受,4.0,14408.0,2.0,5,sub-138,wave1
part1_UG_gain_f_red_F,138,07-03-2021,拒绝,1.0,1830.0,1.0,6,sub-138,wave1
part1_UG_gain_f_red_F,138,07-03-2021,拒绝,2.0,1310.0,1.0,7,sub-138,wave1
part1_UG_gain_f_red_F,138,07-03-2021,接受,4.0,1823.0,2.0,8,sub-138,wave1
part1_UG_gain_f_red_F,138,07-03-2021,接受,5.0,1158.0,4.0,9,sub-138,wave1
part1_UG_gain_f_red_F,138,07-03-2021,拒绝,3.0,1670.0,1.0,10,sub-138,wave1
part1_UG_gain_f_red_F,138,07-03-2021,拒绝,2.0,1535.0,1.0,11,sub-138,wave1
part1_UG_gain_f_red_F,138,07-03-2021,拒绝,1.0,1390.0,1.0,12,sub-138,wave1
part1_UG_gain_f_red_F,138,07-03-2021,接受,3.0,1593.0,2.0,13,sub-138,wave1
part1_UG_gain_f_red_F,138,07-03-2021,接受,5.0,937.0,4.0,14,sub-138,wave1
part1_UG_gain_f_red_F,138,07-03-2021,接受,4.0,1459.0,3.0,15,sub-138,wave1
part1_UG_gain_f_red_F,138,07-03-2021,接受,4.0,1177.0,3.0,16,sub-138,wave1
part1_UG_gain_f_red_F,138,07-03-2021,接受,5.0,877.0,4.0,17,sub-138,wave1
part1_UG_gain_f_red_F,138,07-03-2021,拒绝,1.0,1188.0,1.0,18,sub-138,wave1
part1_UG_gain_f_red_F,138,07-03-2021,接受,3.0,2920.0,2.0,19,sub-138,wave1
part1_UG_gain_f_red_F,138,07-03-2021,拒绝,2.0,1968.0,1.0,20,sub-138,wave1
part1_UG_gain_f_red_F,138,07-03-2021,接受,3.0,2252.0,2.0,21,sub-138,wave1
part1_UG_gain_f_red_F,138,07-03-2021,拒绝,2.0,1442.0,1.0,22,sub-138,wave1
part1_UG_gain_f_red_F,138,07-03-2021,接受,4.0,1448.0,3.0,23,sub-138,wave1
part1_UG_gain_f_red_F,138,07-03-2021,拒绝,1.0,1371.0,1.0,24,sub-138,wave1
part1_UG_gain_f_red_F,138,07-03-2021,接受,5.0,930.0,4.0,25,sub-138,wave1
part1_UG_gain_f_red_F,138,07-03-2021,接受,4.0,1071.0,3.0,26,sub-138,wave1
part1_UG_gain_f_red_F,138,07-03-2021,接受,5.0,802.0,4.0,27,sub-138,wave1
part1_UG_gain_f_red_F,138,07-03-2021,接受,2.0,2872.0,1.0,28,sub-138,wave1
part1_UG_gain_f_red_F,138,07-03-2021,接受,3.0,1737.0,2.0,29,sub-138,wave1
part1_UG_gain_f_red_F,138,07-03-2021,拒绝,1.0,1135.0,1.0,30,sub-138,wave1
part1_UG_gain_f_red_F,138,07-03-2021,接受,4.0,1056.0,2.0,31,sub-138,wave1
part1_UG_gain_f_red_F,138,07-03-2021,接受,5.0,885.0,4.0,32,sub-138,wave1
part1_UG_gain_f_red_F,138,07-03-2021,拒绝,1.0,1823.0,1.0,33,sub-138,wave1
part1_UG_gain_f_red_F,138,07-03-2021,拒绝,2.0,3036.0,2.0,34,sub-138,wave1
part1_UG_gain_f_red_F,138,07-03-2021,接受,3.0,1295.0,3.0,35,sub-138,wave1
part1_UG_gain_f_red_F,138,07-03-2021,拒绝,2.0,1391.0,2.0,36,sub-138,wave1
part1_UG_gain_f_red_F,138,07-03-2021,拒绝,1.0,1024.0,1.0,37,sub-138,wave1
part1_UG_gain_f_red_F,138,07-03-2021,接受,3.0,1327.0,2.0,38,sub-138,wave1
part1_UG_gain_f_red_F,138,07-03-2021,接受,4.0,2189.0,3.0,39,sub-138,wave1
part1_UG_gain_f_red_F,138,07-03-2021,接受,5.0,723.0,5.0,40,sub-138,wave1
part2_UG_loss_f_red_F,138,07-03-2021,拒绝,-8.0,13800.0,1.0,1,sub-138,wave1
part2_UG_loss_f_red_F,138,07-03-2021,拒绝,-9.0,841.0,1.0,2,sub-138,wave1
part2_UG_loss_f_red_F,138,07-03-2021,接受,-7.0,4741.0,2.0,3,sub-138,wave1
part2_UG_loss_f_red_F,138,07-03-2021,接受,-5.0,943.0,4.0,4,sub-138,wave1
part2_UG_loss_f_red_F,138,07-03-2021,接受,-6.0,2687.0,3.0,5,sub-138,wave1
part2_UG_loss_f_red_F,138,07-03-2021,接受,-7.0,5486.0,2.0,6,sub-138,wave1
part2_UG_loss_f_red_F,138,07-03-2021,拒绝,-9.0,1466.0,1.0,7,sub-138,wave1
part2_UG_loss_f_red_F,138,07-03-2021,拒绝,-8.0,1305.0,1.0,8,sub-138,wave1
part2_UG_loss_f_red_F,138,07-03-2021,接受,-5.0,1067.0,4.0,9,sub-138,wave1
part2_UG_loss_f_red_F,138,07-03-2021,接受,-6.0,1660.0,3.0,10,sub-138,wave1
