C:\Users\xinlai\OneDrive - mails.ucas.edu.cn\beh_2023\convert\step2_merge\SVO\New_SVO_wave1.emrg2
ExperimentName	Subject	Session	Clock.Information	DataFile.Basename	Display.RefreshRate	ExperimentVersion	Group	R1Color[Session]	R2Color[Session]	R3Color[Session]	R4Color[Session]	R5Color[Session]	R6Color[Session]	R7Color[Session]	R8Color[Session]	R9Color[Session]	RandomSeed	RuntimeVersion	RuntimeVersionExpected	SessionDate	SessionStartDateTimeUtc	SessionTime	StudioVersion	Block	DAL	DIA	DIC	DJG	IA_Index	ListQues	ListSess	ListSess.Cycle	ListSess.Sample	other1	other2	other3	other4	other5	other6	other7	other8	other9	otherScore	Procedure	R0Color	R1Color[Block]	R2Color[Block]	R3Color[Block]	R4Color[Block]	R5Color[Block]	R6Color[Block]	R7Color[Block]	R8Color[Block]	R9Color[Block]	RespDur	Running	SlideTarget.ACC	SlideTarget.CRESP	SlideTarget.DurationError	SlideTarget.OnsetDelay	SlideTarget.OnsetTime	SlideTarget.OnsetToOnsetTime	SlideTarget.RESP	SlideTarget.RT	SlideTarget.RTTime	SVO_angle	SVO_type	Trialnum	version	you1	you2	you3	you4	you5	you6	you7	you8	you9	yourScore
SVO	4	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-08-25T09:40:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742275</Frequency><Timestamp dt:dt="r8">85677104224</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-08-25T09:40:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-004-1	60.067	1.0.0.2	1	black	black	black	black	black	black	black	black	black	-222064993	2.0.10.182		08-25-2018	2018/8/25 9:40:55	17:40:55	2.0.10.92	6						6	1	2	6	50	54	59	63	68	72	76	81	85		ProcTrial		black	black	black	black	black	black	cyan	black	black	-3504	ListSess	0		-999999	33	172997		7	7004	180001			6	1	100	98	96	94	93	91	89	87	85	
SVO	4	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-08-25T09:40:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742275</Frequency><Timestamp dt:dt="r8">85677104224</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-08-25T09:40:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-004-1	60.067	1.0.0.2	1	black	black	black	black	black	black	black	black	black	-222064993	2.0.10.182		08-25-2018	2018/8/25 9:40:55	17:40:55	2.0.10.92	7						7	1	2	7	50	56	63	69	75	81	88	94	100		ProcTrial		black	black	black	cyan	black	black	black	black	black	-1843	ListSess	0		-999999	33	181571		4	5343	186914			7	2	100	96	93	89	85	81	78	74	70	
SVO	4	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-08-25T09:40:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742275</Frequency><Timestamp dt:dt="r8">85677104224</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-08-25T09:40:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-004-1	60.067	1.0.0.2	1	black	black	black	black	black	black	black	black	black	-222064993	2.0.10.182		08-25-2018	2018/8/25 9:40:55	17:40:55	2.0.10.92	8						8	1	2	8	100	99	98	96	95	94	93	91	90		ProcTrial		black	black	black	black	black	black	black	black	cyan	-15752	ListSess	0		-999999	33	189645		9	19252	208897			8	2	90	91	93	94	95	96	98	99	100	
SVO	4	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-08-25T09:40:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742275</Frequency><Timestamp dt:dt="r8">85677104224</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-08-25T09:40:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-004-1	60.067	1.0.0.2	1	black	black	black	black	black	black	black	black	black	-222064993	2.0.10.182		08-25-2018	2018/8/25 9:40:55	17:40:55	2.0.10.92	9						9	1	2	9	70	74	78	81	85	89	93	96	100		ProcTrial		cyan	black	black	black	black	black	black	black	black	-4202	ListSess	0		-999999	33	211222		1	7702	218924			9	2	100	94	88	81	75	69	63	56	50	
SVO	4	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-08-25T09:40:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742275</Frequency><Timestamp dt:dt="r8">85677104224</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-08-25T09:40:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-004-1	60.067	1.0.0.2	1	black	black	black	black	black	black	black	black	black	-222064993	2.0.10.182		08-25-2018	2018/8/25 9:40:55	17:40:55	2.0.10.92	10						10	1	2	10	70	74	78	81	85	89	93	96	100		ProcTrial		cyan	black	black	black	black	black	black	black	black	-1630	ListSess	0		-999999	33	221095		1	5130	226225			10	2	100	99	98	96	95	94	93	91	90	
SVO	4	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-08-25T09:40:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742275</Frequency><Timestamp dt:dt="r8">85677104224</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-08-25T09:40:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-004-1	60.067	1.0.0.2	1	black	black	black	black	black	black	black	black	black	-222064993	2.0.10.182		08-25-2018	2018/8/25 9:40:55	17:40:55	2.0.10.92	11						11	1	2	11	100	96	93	89	85	81	78	74	70		ProcTrial		cyan	black	black	black	black	black	black	black	black	-445	ListSess	0		-999999	33	228187		1	3945	232132			11	2	70	74	78	81	85	89	93	96	100	
SVO	4	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-08-25T09:40:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742275</Frequency><Timestamp dt:dt="r8">85677104224</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-08-25T09:40:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-004-1	60.067	1.0.0.2	1	black	black	black	black	black	black	black	black	black	-222064993	2.0.10.182		08-25-2018	2018/8/25 9:40:55	17:40:55	2.0.10.92	12						12	1	2	12	100	99	98	96	95	94	93	91	90		ProcTrial		black	black	black	black	black	black	black	cyan	black	-9792	ListSess	0		-999999	33	233848		8	13292	247140			12	2	50	56	63	69	75	81	88	94	100	
SVO	4	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-08-25T09:40:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742275</Frequency><Timestamp dt:dt="r8">85677104224</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-08-25T09:40:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-004-1	60.067	1.0.0.2	1	black	black	black	black	black	black	black	black	black	-222064993	2.0.10.182		08-25-2018	2018/8/25 9:40:55	17:40:55	2.0.10.92	13						13	1	2	13	100	94	88	81	75	69	63	56	50		ProcTrial		black	black	black	black	cyan	black	black	black	black	-9929	ListSess	0		-999999	50	249065		5	13429	262494			13	2	50	56	63	69	75	81	88	94	100	
SVO	4	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-08-25T09:40:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742275</Frequency><Timestamp dt:dt="r8">85677104224</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-08-25T09:40:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-004-1	60.067	1.0.0.2	1	black	black	black	black	black	black	black	black	black	-222064993	2.0.10.182		08-25-2018	2018/8/25 9:40:55	17:40:55	2.0.10.92	14						14	1	2	14	90	91	93	94	95	96	98	99	100		ProcTrial		cyan	black	black	black	black	black	black	black	black	-13262	ListSess	0		-999999	32	264964		1	16762	281726			14	2	100	96	93	89	85	81	78	74	70	
SVO	4	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-08-25T09:40:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742275</Frequency><Timestamp dt:dt="r8">85677104224</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-08-25T09:40:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-004-1	60.067	1.0.0.2	1	black	black	black	black	black	black	black	black	black	-222064993	2.0.10.182		08-25-2018	2018/8/25 9:40:55	17:40:55	2.0.10.92	15	0.7638889	0.375	0.2361111	0.4375	999	15	1	2	15	100	94	88	81	75	69	63	56	50	66	ProcTrial		black	black	black	black	black	black	black	cyan	black	-12843	ListSess	0		-999999	33	283128		8	16343	299471	0.4948453	2	15	2	90	91	93	94	95	96	98	99	100	82.33334
SVO	7	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-07-09T05:37:50Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742363</Frequency><Timestamp dt:dt="r8">26934389859</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-07-09T05:37:50Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-007-1	60.067	1.0.0.2	1	black	black	black	black	black	black	black	black	black	1165142602	2.0.10.182		07-09-2018	2018/7/9 5:37:50	13:37:50	2.0.10.92	1						1	1	2	1	85	76	68	59	50	41	33	24	15		ProcTrial	black	cyan	black	black	black	black	black	black	black	black	-3065	ListSess	0		-999999	49	44127		1	6565	50692			1	1	85	85	85	85	85	85	85	85	85	
SVO	7	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-07-09T05:37:50Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742363</Frequency><Timestamp dt:dt="r8">26934389859</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-07-09T05:37:50Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-007-1	60.067	1.0.0.2	1	black	black	black	black	black	black	black	black	black	1165142602	2.0.10.182		07-09-2018	2018/7/9 5:37:50	13:37:50	2.0.10.92	2						2	1	2	2	15	19	24	28	33	37	41	46	50		ProcTrial		black	black	black	black	black	black	black	black	cyan	-3637	ListSess	0		-999999	50	53284		9	7137	60421			2	1	85	87	89	91	93	94	96	98	100	
SVO	7	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-07-09T05:37:50Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742363</Frequency><Timestamp dt:dt="r8">26934389859</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-07-09T05:37:50Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-007-1	60.067	1.0.0.2	1	black	black	black	black	black	black	black	black	black	1165142602	2.0.10.182		07-09-2018	2018/7/9 5:37:50	13:37:50	2.0.10.92	3						3	1	2	3	100	98	96	94	93	91	89	87	85		ProcTrial		black	black	black	black	black	black	black	black	cyan	-5997	ListSess	0		-999999	50	62790		9	9497	72287			3	1	50	54	59	63	68	72	76	81	85	
SVO	7	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-07-09T05:37:50Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742363</Frequency><Timestamp dt:dt="r8">26934389859</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-07-09T05:37:50Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-007-1	60.067	1.0.0.2	1	black	black	black	black	black	black	black	black	black	1165142602	2.0.10.182		07-09-2018	2018/7/9 5:37:50	13:37:50	2.0.10.92	4						4	1	2	4	100	89	79	68	58	47	36	26	15		ProcTrial		black	black	black	black	cyan	black	black	black	black	-18157	ListSess	0		-999999	50	74344		5	21657	96001			4	1	50	54	59	63	68	72	76	81	85	
SVO	7	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-07-09T05:37:50Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742363</Frequency><Timestamp dt:dt="r8">26934389859</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-07-09T05:37:50Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-007-1	60.067	1.0.0.2	1	black	black	black	black	black	black	black	black	black	1165142602	2.0.10.182		07-09-2018	2018/7/9 5:37:50	13:37:50	2.0.10.92	5						5	1	2	5	50	56	63	69	75	81	88	94	100		ProcTrial		black	black	black	black	cyan	black	black	black	black	-4498	ListSess	0		-999999	33	99549		5	7998	107547			5	1	100	94	88	81	75	69	63	56	50	
SVO	7	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-07-09T05:37:50Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742363</Frequency><Timestamp dt:dt="r8">26934389859</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-07-09T05:37:50Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-007-1	60.067	1.0.0.2	1	black	black	black	black	black	black	black	black	black	1165142602	2.0.10.182		07-09-2018	2018/7/9 5:37:50	13:37:50	2.0.10.92	6						6	1	2	6	50	54	59	63	68	72	76	81	85		ProcTrial		black	black	black	black	black	black	black	black	cyan	-22827	ListSess	0		-999999	33	108523		9	26327	134850			6	1	100	98	96	94	93	91	89	87	85	
SVO	7	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-07-09T05:37:50Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742363</Frequency><Timestamp dt:dt="r8">26934389859</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-07-09T05:37:50Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-007-1	60.067	1.0.0.2	1	black	black	black	black	black	black	black	black	black	1165142602	2.0.10.182		07-09-2018	2018/7/9 5:37:50	13:37:50	2.0.10.92	7						7	1	2	7	50	56	63	69	75	81	88	94	100		ProcTrial		black	black	black	black	black	cyan	black	black	black	-4861	ListSess	0		-999999	49	136025		6	8361	144386			7	2	100	96	93	89	85	81	78	74	70	
SVO	7	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-07-09T05:37:50Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742363</Frequency><Timestamp dt:dt="r8">26934389859</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-07-09T05:37:50Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-007-1	60.067	1.0.0.2	1	black	black	black	black	black	black	black	black	black	1165142602	2.0.10.182		07-09-2018	2018/7/9 5:37:50	13:37:50	2.0.10.92	8						8	1	2	8	100	99	98	96	95	94	93	91	90		ProcTrial		black	black	black	black	cyan	black	black	black	black	-850	ListSess	0		-999999	32	145348		5	4350	149698			8	2	90	91	93	94	95	96	98	99	100	
SVO	7	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-07-09T05:37:50Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742363</Frequency><Timestamp dt:dt="r8">26934389859</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-07-09T05:37:50Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-007-1	60.067	1.0.0.2	1	black	black	black	black	black	black	black	black	black	1165142602	2.0.10.182		07-09-2018	2018/7/9 5:37:50	13:37:50	2.0.10.92	9						9	1	2	9	70	74	78	81	85	89	93	96	100		ProcTrial		black	black	black	cyan	black	black	black	black	black	-6277	ListSess	0		-999999	50	152474		4	9777	162251			9	2	100	94	88	81	75	69	63	56	50	
SVO	7	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-07-09T05:37:50Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742363</Frequency><Timestamp dt:dt="r8">26934389859</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-07-09T05:37:50Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-007-1	60.067	1.0.0.2	1	black	black	black	black	black	black	black	black	black	1165142602	2.0.10.182		07-09-2018	2018/7/9 5:37:50	13:37:50	2.0.10.92	10						10	1	2	10	70	74	78	81	85	89	93	96	100		ProcTrial		black	black	black	black	black	black	cyan	black	black	-1201	ListSess	0		-999999	50	163279		7	4701	167980			10	2	100	99	98	96	95	94	93	91	90	
SVO	7	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-07-09T05:37:50Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742363</Frequency><Timestamp dt:dt="r8">26934389859</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-07-09T05:37:50Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-007-1	60.067	1.0.0.2	1	black	black	black	black	black	black	black	black	black	1165142602	2.0.10.182		07-09-2018	2018/7/9 5:37:50	13:37:50	2.0.10.92	11						11	1	2	11	100	96	93	89	85	81	78	74	70		ProcTrial		black	black	black	black	cyan	black	black	black	black	853	ListSess	0		-999999	33	168889		5	2647	171536			11	2	70	74	78	81	85	89	93	96	100	
SVO	7	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-07-09T05:37:50Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742363</Frequency><Timestamp dt:dt="r8">26934389859</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-07-09T05:37:50Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-007-1	60.067	1.0.0.2	1	black	black	black	black	black	black	black	black	black	1165142602	2.0.10.182		07-09-2018	2018/7/9 5:37:50	13:37:50	2.0.10.92	12						12	1	2	12	100	99	98	96	95	94	93	91	90		ProcTrial		black	black	black	black	black	black	black	cyan	black	-10066	ListSess	0		-999999	49	172352		8	13566	185918			12	2	50	56	63	69	75	81	88	94	100	
SVO	7	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-07-09T05:37:50Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742363</Frequency><Timestamp dt:dt="r8">26934389859</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-07-09T05:37:50Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-007-1	60.067	1.0.0.2	1	black	black	black	black	black	black	black	black	black	1165142602	2.0.10.182		07-09-2018	2018/7/9 5:37:50	13:37:50	2.0.10.92	13						13	1	2	13	100	94	88	81	75	69	63	56	50		ProcTrial		black	black	black	black	black	cyan	black	black	black	-3691	ListSess	0		-999999	49	186819		6	7191	194010			13	2	50	56	63	69	75	81	88	94	100	
SVO	7	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-07-09T05:37:50Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742363</Frequency><Timestamp dt:dt="r8">26934389859</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-07-09T05:37:50Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-007-1	60.067	1.0.0.2	1	black	black	black	black	black	black	black	black	black	1165142602	2.0.10.182		07-09-2018	2018/7/9 5:37:50	13:37:50	2.0.10.92	14						14	1	2	14	90	91	93	94	95	96	98	99	100		ProcTrial		black	cyan	black	black	black	black	black	black	black	-12382	ListSess	0		-999999	49	194827		2	15882	210709			14	2	100	96	93	89	85	81	78	74	70	
SVO	7	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-07-09T05:37:50Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742363</Frequency><Timestamp dt:dt="r8">26934389859</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-07-09T05:37:50Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-007-1	60.067	1.0.0.2	1	black	black	black	black	black	black	black	black	black	1165142602	2.0.10.182		07-09-2018	2018/7/9 5:37:50	13:37:50	2.0.10.92	15	0.5416667	4.166667E-02	0.4583333	0.25	0.1428571	15	1	2	15	100	94	88	81	75	69	63	56	50	73	ProcTrial		black	black	cyan	black	black	black	black	black	black	-16402	ListSess	0		-999999	49	211525		3	19902	231427	0.6969697	2	15	2	90	91	93	94	95	96	98	99	100	83
SVO	9	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-08-04T07:38:11Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742246</Frequency><Timestamp dt:dt="r8">223707491818</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-08-04T07:38:11Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-009-1	60.064	1.0.0.2	1	black	black	black	black	black	black	black	black	black	369370222	2.0.10.182		08-04-2018	2018/8/4 7:38:11	15:38:11	2.0.10.92	1						1	1	2	1	85	76	68	59	50	41	33	24	15		ProcTrial		black	black	black	cyan	black	black	black	black	black	-12182	ListSess	0		-999999	66	15654		4	15682	31336			1	1	85	85	85	85	85	85	85	85	85	
SVO	9	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-08-04T07:38:11Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2742246</Frequency><Timestamp dt:dt="r8">223707491818</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-08-04T07:38:11Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SVO-009-1	60.064	1.0.0.2	1	black	black	black	black	black	black	black	black	black	369370222	2.0.10.182		08-04-2018	2018/8/4 7:38:11	15:38:11	2.0.10.92	2						2	1	2	2	15	19	24	28	33	37	41	46	50		ProcTrial		cyan	black	black	black	black	black	black	black	black	-4344	ListSess	0		-999999	66	35949		1	7844	43793			2	1	85	87	89	91	93	94	96	98	100	
